SID,Full_Date,agreeableness_Compassion,agreeableness_Respectfulness,agreeableness_Trust,conscientiousness_Organization,conscientiousness_Productiveness,conscientiousness_Responsibility,extraversion_Assertiveness,extraversion_Energy Level,extraversion_Sociability,neuroticism_Anxiety,neuroticism_Depression,neuroticism_Emotional Volatility,openness_Aesthetic Sensitivity,openness_Creative Imagination,openness_Intellectual Curiosity,all_beeps
76,2018-11-25 1:11,NA,NA,3,NA,NA,4,4,3,NA,2,2,2,NA,NA,4,87
76,2018-11-25 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
76,2018-11-25 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
76,2018-11-25 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
76,2018-11-25 16:02,NA,4,3,4,NA,4,3,NA,4,2.5,2,2,4,NA,3,91
76,2018-11-25 16:04,NA,4,4,NA,2,4,NA,2,4,2,2,NA,NA,4,4,92
76,2018-11-25 21:43,4,NA,3,4,2,NA,4,4,NA,3,2,2,4,NA,4,93
76,2018-11-26 1:10,3,4,NA,NA,3,4,4,2,NA,2,2,2,NA,4,4,94
76,2018-11-26 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
76,2018-11-26 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
76,2018-11-26 12:31,4,NA,4,4,3,NA,3,2,NA,2,2,2,4,NA,NA,97
76,2018-11-26 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
76,2018-11-26 20:28,3.3333333333333335,NA,NA,4,NA,NA,NA,NA,4,2,2,NA,NA,4,4,99
76,2018-11-26 20:43,4,4,NA,4,4,NA,4,NA,NA,2.5,2,NA,NA,NA,4,100
76,2018-11-26 21:32,NA,4,3,NA,NA,3,4,4,NA,3,2,2,4,4,NA,101
76,2018-11-26 21:38,NA,4,4,4,NA,4,NA,3,3,2,2,2,3,NA,3,102
76,2018-11-27 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
76,2018-11-27 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104
77,2018-11-12 11:44,3,3,NA,4,NA,3,1,NA,5,3,1.5,1,2,NA,NA,1
77,2018-11-12 15:01,3,3,NA,NA,3,NA,3,NA,5,2,1,2,3,NA,NA,2
77,2018-11-12 19:10,NA,4,2,2,5,NA,4,NA,2,4,1,4,3,NA,4,3
77,2018-11-12 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
77,2018-11-13 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
77,2018-11-13 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
77,2018-11-13 11:50,3,4,NA,1,3,NA,NA,3,2,4,2,3,3,NA,5,7
77,2018-11-13 11:52,NA,NA,3,3,2,NA,NA,2,2,3.5,2,NA,NA,2,5,8
77,2018-11-13 18:33,3,NA,3,NA,3.5,NA,3,5,NA,3,1,NA,NA,2,3,9
77,2018-11-13 19:07,2,3,NA,NA,4,4,3,NA,3,5,4.5,5,NA,3.5,NA,10
77,2018-11-13 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
77,2018-11-14 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
77,2018-11-14 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
77,2018-11-14 12:51,NA,NA,4,3,5,NA,1,3,NA,3,1,2,NA,3,NA,14
77,2018-11-14 15:26,4,NA,4,4,NA,4,NA,3,1,2,2,2,4,2,NA,15
77,2018-11-14 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
77,2018-11-14 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
77,2018-11-15 2:05,3,NA,NA,2,NA,3,NA,2,5,2,2.6666666666666665,NA,3,3,NA,18
77,2018-11-15 2:07,NA,NA,3,NA,NA,2.5,4,NA,5,2,2,2,NA,3,4,19
77,2018-11-15 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
77,2018-11-15 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
77,2018-11-15 11:09,NA,NA,3,4,NA,4,3,NA,2,2,2,1,3,NA,4,22
77,2018-11-15 15:42,NA,3.6666666666666665,NA,NA,4,1,2,5,NA,3,1,2.5,NA,4.5,NA,23
77,2018-11-15 19:10,NA,3,3,3,3,NA,NA,4,5,1,1,2,NA,2,2,24
77,2018-11-16 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
77,2018-11-16 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
77,2018-11-16 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
77,2018-11-16 16:03,NA,4,4,4,5,NA,NA,4,4,5,2.3333333333333335,NA,3,NA,4,28
77,2018-11-16 16:05,NA,3,3,NA,1,4,NA,2,5,2,1,1,5,3,NA,29
77,2018-11-16 19:06,NA,3,3,2,2,NA,NA,2,1,2,1,NA,2.5,NA,NA,30
77,2018-11-16 23:01,4,NA,3,5,4,NA,5,4,NA,1,1.5,2,2,NA,3,31
77,2018-11-17 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
77,2018-11-17 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
77,2018-11-17 12:40,NA,5,3,2,1,NA,3,5,NA,1,1,1,3,NA,NA,34
77,2018-11-17 15:34,NA,5,3,5,NA,5,3,NA,3,1,1,NA,2,4,NA,35
77,2018-11-17 19:01,2.5,NA,NA,NA,NA,3,NA,1,2,3.6666666666666665,1,NA,4,NA,2,36
77,2018-11-17 21:07,3,NA,4,2,2,NA,3,2,NA,2.5,1,1,NA,2,4,37
77,2018-11-17 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
77,2018-11-18 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
77,2018-11-18 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
77,2018-11-18 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
77,2018-11-18 18:13,NA,4,NA,4,4,NA,NA,2,2,1,1.5,1,4,NA,2,42
77,2018-11-18 18:14,3,NA,3,NA,3.5,NA,3,NA,5,1,1.5,2,3,NA,1,43
77,2018-11-18 18:15,NA,5,3,NA,NA,4.5,3,NA,NA,1,1,1,3,NA,NA,44
77,2018-11-18 19:05,NA,5,NA,NA,4,4,4,4,NA,3.5,1,1,3.5,NA,NA,45
77,2018-11-18 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
77,2018-11-19 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
77,2018-11-19 3:28,NA,3,NA,4,4,NA,NA,1,4,1,1,1,NA,2,NA,48
77,2018-11-19 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
77,2018-11-19 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
77,2018-11-19 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
77,2018-11-19 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
77,2018-11-20 0:14,3,NA,3,1,2,NA,NA,2,2,1,1,2,NA,2,2,53
77,2018-11-20 0:16,NA,4,4,4,1,NA,1,NA,3,1.5,1,2,NA,1,2,54
77,2018-11-20 0:20,4,NA,NA,2,2,NA,1.5,NA,NA,1,1.5,1,4,3,NA,55
77,2018-11-20 0:21,NA,5,NA,NA,NA,5,2,5,NA,1,1,1,4,3,NA,56
77,2018-11-20 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
77,2018-11-20 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
77,2018-11-20 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
77,2018-11-20 17:10,NA,3,3,5,5,NA,2,NA,3,1.5,1,1,NA,3,3,60
77,2018-11-20 17:11,NA,4,NA,NA,4,1,NA,2,1,5,4,1.5,1,2,NA,61
77,2018-11-20 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
77,2018-11-21 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
77,2018-11-21 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
77,2018-11-21 12:58,NA,5,NA,4,NA,3,2,NA,2,2.5,1.5,NA,2,NA,3,65
77,2018-11-21 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66
77,2018-11-21 20:33,5,5,NA,5,NA,3,NA,4,2,1,1,1,5,4,NA,67
77,2018-11-21 20:34,5,NA,3,NA,5,5,NA,NA,2,3,1.5,2,5,NA,5,68
77,2018-11-21 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
77,2018-11-22 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
77,2018-11-22 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
77,2018-11-22 12:58,3,NA,5,5,NA,5,3,NA,NA,1,1.5,NA,2.5,NA,NA,72
77,2018-11-22 17:32,2,NA,3,3,NA,4,NA,1,2,1.3333333333333333,1,NA,4,2,NA,73
77,2018-11-22 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74
77,2018-11-22 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
77,2018-11-23 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
77,2018-11-23 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
77,2018-11-23 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
77,2018-11-23 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
77,2018-11-23 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
77,2018-11-23 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81
77,2018-11-24 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
77,2018-11-24 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
77,2018-11-24 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
77,2018-11-24 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
77,2018-11-24 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
77,2018-11-24 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
77,2018-11-25 1:19,NA,4,3,NA,5,3,NA,3,NA,3.3333333333333335,2,NA,NA,3,3,88
77,2018-11-25 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
77,2018-11-25 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
77,2018-11-25 12:56,4,NA,3,NA,5,4,3,NA,NA,1,2,1,4,NA,NA,91
77,2018-11-25 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
77,2018-11-25 19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
77,2018-11-26 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94
77,2018-11-26 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
77,2018-11-26 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
77,2018-11-26 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
77,2018-11-26 19:07,3,NA,4,2.5,NA,NA,2,NA,2,4,1,2.5,NA,5,1,98
77,2018-11-26 23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
77,2018-11-27 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
77,2018-11-27 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101
78,2018-11-12 12:11,3,NA,NA,NA,NA,3,4,NA,5,2.5,2.5,NA,3,NA,3,1
78,2018-11-12 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
78,2018-11-12 20:01,NA,3,3,NA,NA,3,NA,4,4,2,1.3333333333333333,NA,3,NA,3,3
78,2018-11-13 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
78,2018-11-13 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
78,2018-11-13 7:21,4,3,NA,NA,2.5,NA,NA,3,3,4,2,NA,3,NA,NA,6
78,2018-11-13 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
78,2018-11-13 12:11,3,NA,3,NA,NA,3,3,NA,NA,3,2,3,NA,3,3,8
78,2018-11-13 16:05,NA,3,3,3,NA,3,NA,5,3,2.5,1,3,NA,2,3,9
78,2018-11-13 20:08,NA,1,3,5,NA,NA,3,3,NA,3,1,3,3,3,NA,10
78,2018-11-14 0:05,3,NA,3,NA,3.5,NA,NA,3,3,4,3,3,NA,3,NA,11
78,2018-11-14 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
78,2018-11-14 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
78,2018-11-14 13:07,1,4,NA,4,NA,2,2,NA,1,3,2,1,NA,5,5,14
78,2018-11-14 16:01,NA,4,2,NA,2,4,4,NA,4,5,3,3,NA,2,NA,15
78,2018-11-14 22:21,3,3,NA,2,5,NA,NA,2,2,4.5,3,NA,NA,2,NA,16
78,2018-11-15 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
78,2018-11-15 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
78,2018-11-15 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
78,2018-11-15 16:04,1,NA,3,NA,3,2,NA,3,NA,2.5,1,NA,NA,NA,3,20
78,2018-11-15 21:03,3.3333333333333335,NA,NA,4.5,NA,NA,NA,4,3,2,1,NA,3,NA,NA,21
78,2018-11-16 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
78,2018-11-16 0:01,3,3,NA,NA,NA,3.5,3,4,NA,2,1,3,NA,3,4,23
78,2018-11-16 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
78,2018-11-16 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
78,2018-11-16 13:34,3,NA,3,3,NA,3,NA,3,3,3,2,3,3,NA,3,26
78,2018-11-16 16:03,NA,3,3,3,3,NA,NA,3,3,1,1,3,3,NA,3,27
78,2018-11-16 20:30,NA,5,3,NA,5,5,3,5,NA,1,1,1,3,3,NA,28
78,2018-11-17 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
78,2018-11-17 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
78,2018-11-17 13:34,NA,3.6666666666666665,NA,4,NA,3,NA,NA,4,1,2,3,4,3,NA,31
78,2018-11-17 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
78,2018-11-17 21:42,3,NA,3,NA,4,4,2.5,NA,NA,4,4,3.5,2,NA,NA,33
78,2018-11-18 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
78,2018-11-18 0:49,NA,3,3,5,NA,3,3,NA,5,3,1.5,3,3,3,NA,35
78,2018-11-18 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
78,2018-11-18 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
78,2018-11-18 15:02,3,NA,NA,3,3,NA,4,NA,5,1,2.3333333333333335,NA,NA,2,3,38
78,2018-11-18 16:36,4,NA,3,3,NA,3,3,NA,NA,3,2.5,3,3,NA,NA,39
78,2018-11-18 20:09,NA,5,3,NA,NA,3.5,NA,3,3,3,2,3,3,3,NA,40
78,2018-11-19 1:10,NA,2.5,NA,4,2,NA,NA,2,3,4,2,3,2,2,NA,41
78,2018-11-19 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
78,2018-11-19 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
78,2018-11-19 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
78,2018-11-19 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
78,2018-11-19 20:02,2,3,NA,3,NA,1,NA,2.5,NA,5,3,4,NA,3,3,46
78,2018-11-19 20:05,3,NA,3,NA,NA,2,3,3,NA,5,4,3,NA,3,3,47
78,2018-11-19 20:08,3,NA,NA,3,3,NA,NA,NA,3,5,2.5,3,NA,3,NA,48
78,2018-11-20 1:21,3,NA,3,NA,3,3,3.5,NA,NA,3,3,NA,4,3,NA,49
78,2018-11-20 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
78,2018-11-20 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
78,2018-11-20 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
78,2018-11-20 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
78,2018-11-20 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
78,2018-11-21 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
78,2018-11-21 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
78,2018-11-21 11:05,NA,NA,3,NA,3,3,NA,NA,3,3,3,3,3,NA,NA,57
78,2018-11-21 11:07,3,3,NA,NA,3,NA,3.5,NA,NA,3.5,3,3,NA,NA,3,58
78,2018-11-21 11:08,3,NA,NA,NA,3,3,NA,3,3,3,3,3,NA,3,3,59
78,2018-11-21 11:09,3,NA,3,NA,NA,3,NA,3,NA,3,3,3,3,3,NA,60
78,2018-11-21 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
78,2018-11-21 16:11,3,NA,3,3,NA,4,3,NA,3,3,3,3,3,NA,3,62
78,2018-11-21 22:07,NA,2.5,NA,3,NA,3,3,NA,3,2.6666666666666665,2,NA,NA,2,3,63
78,2018-11-22 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64
78,2018-11-22 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65
78,2018-11-22 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66
78,2018-11-22 17:01,NA,3,3,NA,2.5,NA,NA,3.5,NA,2,2.6666666666666665,NA,NA,3.5,NA,67
78,2018-11-22 17:02,NA,3,3,NA,NA,3,3,NA,5,3,1.5,NA,3,3,NA,68
78,2018-11-22 17:03,NA,3,3,NA,NA,3,NA,3,3,3,3,NA,NA,3,3,69
78,2018-11-22 21:37,2,5,NA,NA,3,3,3,NA,NA,3,2,3,NA,2.5,NA,70
78,2018-11-23 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
78,2018-11-23 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
78,2018-11-23 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73
78,2018-11-23 9:47,NA,3,NA,NA,3,3,NA,5,3,3.5,2,3,NA,3,3,74
78,2018-11-23 15:36,4,3,NA,NA,NA,2.5,3,NA,NA,3.5,2,3,NA,3,3,75
78,2018-11-23 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
78,2018-11-23 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
78,2018-11-24 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78
78,2018-11-24 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79
78,2018-11-24 13:33,NA,3,4,3,NA,5,NA,4.5,NA,1,1.5,3,NA,5,5,80
78,2018-11-24 13:34,NA,NA,3.5,3,4,NA,5,NA,5,2,1,2,3,3,NA,81
78,2018-11-24 13:36,3,NA,NA,5,NA,3,NA,3,5,2,1,3,3,3,NA,82
78,2018-11-24 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
78,2018-11-24 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
78,2018-11-25 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
78,2018-11-25 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
78,2018-11-25 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
78,2018-11-25 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
78,2018-11-25 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
78,2018-11-25 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
78,2018-11-26 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
78,2018-11-26 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
78,2018-11-26 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
78,2018-11-26 12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94
78,2018-11-26 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
78,2018-11-26 20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96
78,2018-11-27 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
78,2018-11-27 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98
78,2018-11-27 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
79,2018-11-12 11:23,4,NA,3,2,NA,4,NA,NA,2,3,2,NA,NA,4,4,1
79,2018-11-12 15:05,4,NA,3,4,4,NA,3,NA,4,3.3333333333333335,2,NA,4,4,NA,2
79,2018-11-12 21:14,3,NA,3,NA,NA,4,NA,4,4,2,1.5,2,NA,3,3,3
79,2018-11-12 22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
79,2018-11-13 0:40,NA,NA,3.5,3,NA,3,2,3,NA,2,2,2.5,2,3,NA,5
79,2018-11-13 2:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
79,2018-11-13 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
79,2018-11-13 10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
79,2018-11-13 14:32,2,4,NA,3.5,NA,NA,2,2,NA,3,2.5,NA,NA,3.5,NA,9
79,2018-11-13 17:14,2.5,NA,NA,4,3,NA,3.5,NA,NA,2,2.5,2,NA,3,3,10
79,2018-11-13 18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
79,2018-11-14 1:28,NA,4,3,4,3,NA,NA,4,NA,2,1.5,NA,3,3,NA,12
79,2018-11-14 1:30,4,4,NA,NA,3,3,NA,NA,4,2,2,3,NA,3,3,13
79,2018-11-14 2:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
79,2018-11-14 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
79,2018-11-14 12:16,NA,4,3,NA,NA,4.5,3,4,NA,2,2,3,NA,4,4,16
79,2018-11-14 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
79,2018-11-14 18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
79,2018-11-15 2:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
79,2018-11-15 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
79,2018-11-15 10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
79,2018-11-15 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
79,2018-11-15 18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
79,2018-11-15 22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
